2022-01-01,103.04166666666667,122.25,117.25,99.29166666666667,132.20833333333334
2022-01-02,67.08333333333333,106.375,108.16666666666667,77.70833333333333,114.04166666666667
2022-01-03,66.20833333333333,62.75,71.08333333333333,66.58333333333333,68.375
2022-01-04,82.20833333333333,85.75,95.41666666666667,82.58333333333333,96.08333333333333
2022-01-05,71.65217391304348,85.75,92.70833333333333,69.0,96.79166666666667
2022-01-06,74.66666666666667,80.04166666666667,90.83333333333333,64.58333333333333,89.95833333333333
2022-01-07,62.833333333333336,70.70833333333333,73.54166666666667,54.875,77.66666666666667
2022-01-08,59.916666666666664,92.58333333333333,73.91666666666667,53.708333333333336,78.25
2022-01-09,57.833333333333336,65.70833333333333,67.20833333333333,54.458333333333336,67.45833333333333
2022-01-10,56.708333333333336,58.208333333333336,62.083333333333336,51.375,63.916666666666664
2022-01-11,41.708333333333336,36.291666666666664,41.375,37.083333333333336,48.875
2022-01-12,54.75,54.291666666666664,57.333333333333336,56.0,59.5
2022-01-13,58.708333333333336,63.916666666666664,64.83333333333333,58.083333333333336,69.29166666666667
2022-01-14,59.375,74.54166666666667,68.625,60.291666666666664,77.79166666666667
2022-01-15,66.875,84.08333333333333,68.54166666666667,57.583333333333336,81.45833333333333
2022-01-16,74.33333333333333,92.33333333333333,78.45833333333333,69.33333333333333,83.66666666666667
2022-01-17,68.20833333333333,73.95833333333333,77.16666666666667,73.33333333333333,75.95833333333333
2022-01-18,65.0,64.45833333333333,66.58333333333333,61.291666666666664,70.58333333333333
2022-01-19,70.75,73.83333333333333,75.625,65.58333333333333,77.79166666666667
2022-01-20,73.75,71.375,79.58333333333333,63.083333333333336,81.29166666666667
2022-01-21,70.375,68.79166666666667,71.58333333333333,60.708333333333336,73.125
2022-01-22,59.208333333333336,58.166666666666664,56.125,53.833333333333336,55.25
2022-01-23,68.70833333333333,64.54166666666667,68.45833333333333,62.416666666666664,65.0
2022-01-24,68.29166666666667,62.541666666666664,65.875,56.75,58.625
2022-01-25,53.416666666666664,55.0,53.875,46.25,48.166666666666664
2022-01-26,55.958333333333336,57.208333333333336,55.291666666666664,47.625,53.291666666666664
2022-01-27,65.91666666666667,60.625,60.375,56.833333333333336,55.916666666666664
2022-01-28,65.25,72.70833333333333,71.45833333333333,58.666666666666664,67.45833333333333
2022-01-29,65.45833333333333,57.958333333333336,64.875,56.75,59.25
2022-01-30,71.54166666666667,68.04166666666667,68.95833333333333,65.04166666666667,65.125
2022-01-31,64.41666666666667,71.33333333333333,61.041666666666664,53.75,62.958333333333336
2022-02-01,58.208333333333336,60.375,52.833333333333336,37.708333333333336,54.833333333333336
2022-02-02,63.125,52.833333333333336,54.291666666666664,43.541666666666664,56.958333333333336
2022-02-03,61.25,57.791666666666664,53.583333333333336,47.916666666666664,53.541666666666664
2022-02-04,54.416666666666664,59.0,53.0,39.666666666666664,51.541666666666664
2022-02-05,77.33333333333333,61.0,65.29166666666667,58.208333333333336,61.125
2022-02-06,76.75,70.79166666666667,72.45833333333333,64.625,67.58333333333333
2022-02-07,66.375,71.08333333333333,71.70833333333333,60.166666666666664,71.0
2022-02-08,83.29166666666667,62.75,80.75,76.95833333333333,66.83333333333333
2022-02-09,82.04166666666667,67.45833333333333,71.75,66.70833333333333,66.125
2022-02-10,57.125,64.91666666666667,49.75,38.541666666666664,48.708333333333336
2022-02-11,53.083333333333336,42.208333333333336,50.708333333333336,28.916666666666668,32.083333333333336
2022-02-12,45.333333333333336,27.875,29.666666666666668,23.083333333333332,30.708333333333332
2022-02-13,55.25,39.708333333333336,50.416666666666664,46.375,51.208333333333336
2022-02-14,66.16666666666667,57.125,69.29166666666667,62.125,64.625
2022-02-15,72.16666666666667,64.70833333333333,75.91666666666667,72.375,77.20833333333333
2022-02-16,66.125,60.375,65.95833333333333,59.791666666666664,65.33333333333333
2022-02-17,62.458333333333336,58.666666666666664,58.625,48.541666666666664,62.125
2022-02-18,68.875,65.54166666666667,72.45833333333333,59.583333333333336,74.54166666666667
2022-02-19,80.625,78.66666666666667,80.79166666666667,66.79166666666667,80.70833333333333
2022-02-20,81.08333333333333,73.25,77.83333333333333,68.25,74.33333333333333
2022-02-21,78.0,65.75,71.20833333333333,68.25,66.375
2022-02-22,64.54166666666667,68.54166666666667,67.91666666666667,54.625,67.04166666666667
2022-02-23,67.375,68.75,72.04166666666667,58.708333333333336,73.0
2022-02-24,70.83333333333333,69.58333333333333,69.25,58.208333333333336,72.375
2022-02-25,76.29166666666667,77.54166666666667,77.375,64.33333333333333,78.41666666666667
2022-02-26,78.20833333333333,69.41666666666667,79.08333333333333,67.0,73.25
2022-02-27,62.75,61.666666666666664,67.20833333333333,61.55555555555556,65.70833333333333
2022-02-28,59.666666666666664,54.75,59.458333333333336,43.6,60.666666666666664
2022-03-01,60.875,67.16666666666667,63.125,44.166666666666664,69.75
2022-03-02,61.125,72.29166666666667,67.0,55.208333333333336,74.95833333333333
2022-03-03,73.5,78.92307692307692,74.875,64.875,80.375
2022-03-04,72.70833333333333,78.625,77.20833333333333,61.25,77.91666666666667
2022-03-05,71.125,77.0,70.45833333333333,55.958333333333336,73.95833333333333
2022-03-06,69.875,73.54166666666667,67.79166666666667,58.208333333333336,66.16666666666667
2022-03-07,66.16666666666667,70.75,67.5,61.625,67.08333333333333
2022-03-08,68.625,67.125,69.54166666666667,62.083333333333336,66.16666666666667
2022-03-09,55.75,56.125,51.458333333333336,39.75,47.625
2022-03-10,54.333333333333336,45.5,44.541666666666664,40.0,52.125
